Date,AMD,NFLX,CVX,EA,LMT,PFE,HCA,MT,WMT,NKE,V,JNJ,SE,GE,RYCEY
2013-04-03,2.319999933242798,24.248571395874023,117.77999877929688,17.239999771118164,95.08999633789062,27.542694091796875,37.90999984741211,37.13999938964844,76.0,29.454999923706055,41.1875,82.06999969482422,,138.11325073242188,16.993999481201172
2013-04-04,2.3299999237060547,23.812856674194336,118.06999969482422,17.25,95.4000015258789,27.666034698486328,37.689998626708984,36.959999084472656,76.19999694824219,29.670000076293945,41.619998931884766,82.41000366210938,,138.59364318847656,16.826000213623047
2013-04-05,2.2899999618530273,23.522857666015625,117.5199966430664,17.350000381469727,94.52999877929688,27.609107971191406,37.47999954223633,36.38999938964844,76.38999938964844,29.485000610351562,41.290000915527344,82.04000091552734,,137.69290161132812,16.777999877929688
2013-04-08,2.5899999141693115,23.294286727905273,117.80999755859375,17.270000457763672,95.08999633789062,27.666034698486328,37.70000076293945,36.689998626708984,77.29000091552734,29.975000381469727,41.5724983215332,81.11000061035156,,138.83384704589844,16.719999313354492
2013-04-09,2.630000114440918,24.194286346435547,118.63999938964844,17.450000762939453,95.41000366210938,27.618595123291016,37.630001068115234,38.220001220703125,78.12000274658203,29.94499969482422,41.1875,81.5199966430664,,138.47354125976562,16.628000259399414
2013-04-10,2.609999895095825,23.724285125732422,119.63999938964844,17.799999237060547,95.9800033569336,28.387096405029297,36.66999816894531,37.59000015258789,77.37000274658203,30.145000457763672,41.747501373291016,82.0199966430664,,141.5961151123047,16.91200065612793
2013-04-11,2.5199999809265137,24.715713500976562,120.94999694824219,17.6299991607666,97.30000305175781,29.070209503173828,38.43000030517578,37.08000183105469,77.79000091552734,30.600000381469727,41.904998779296875,82.31999969482422,,141.65615844726562,17.3799991607666
2013-04-12,2.4800000190734863,24.742856979370117,119.94000244140625,17.579999923706055,97.18000030517578,29.09867286682129,38.31999969482422,37.11000061035156,78.55999755859375,30.290000915527344,41.4375,82.73999786376953,,140.87551879882812,17.40399932861328
2013-04-15,2.4000000953674316,25.21428680419922,116.56999969482422,16.90999984741211,95.44000244140625,28.889942169189453,36.720001220703125,35.06999969482422,78.47000122070312,29.834999084472656,40.3224983215332,81.70999908447266,,136.97232055664062,17.22599983215332
2013-04-16,2.440000057220459,25.121429443359375,117.01000213623047,17.3700008392334,96.26000213623047,29.354839324951172,37.869998931884766,35.81999969482422,78.68000030517578,30.25,41.1775016784668,83.44000244140625,,138.7137451171875,17.195999145507812
2013-04-17,2.4000000953674316,24.194286346435547,114.80999755859375,17.010000228881836,95.55999755859375,29.28842544555664,37.540000915527344,34.08000183105469,78.51000213623047,30.450000762939453,40.557498931884766,83.9000015258789,,136.6720733642578,17.257999420166016
2013-04-18,2.509999990463257,23.402856826782227,115.58999633789062,16.940000534057617,95.0199966430664,29.022769927978516,36.91999816894531,34.11000061035156,77.16000366210938,30.09000015258789,40.352500915527344,83.18000030517578,,136.13162231445312,17.389999389648438
2013-04-19,2.4700000286102295,23.338571548461914,115.9000015258789,17.09000015258789,96.27999877929688,29.468690872192383,37.65999984741211,35.040000915527344,78.29000091552734,30.459999084472656,40.9900016784668,84.48999786376953,,130.6071014404297,17.139999389648438
2013-04-22,2.4600000381469727,24.90999984741211,116.56999969482422,17.280000686645508,95.8499984741211,29.34535026550293,37.720001220703125,34.7400016784668,77.97000122070312,30.68000030517578,40.88249969482422,84.83000183105469,,128.2051239013672,17.15999984741211
2013-04-23,2.5299999713897705,30.998571395874023,117.4800033569336,17.420000076293945,97.05999755859375,29.4876651763916,37.86000061035156,35.369998931884766,79.08999633789062,30.84000015258789,41.415000915527344,85.44999694824219,,129.10586547851562,17.527999877929688
2013-04-24,2.609999895095825,30.959999084472656,118.27999877929688,17.799999237060547,97.69000244140625,29.032257080078125,38.15999984741211,36.810001373291016,78.02999877929688,30.764999389648438,41.76499938964844,84.38999938964844,,131.86813354492188,17.312000274658203
2013-04-25,2.680000066757202,30.53571319580078,118.51000213623047,17.940000534057617,98.2699966430664,28.70967674255371,37.939998626708984,37.11000061035156,78.6500015258789,31.03499984741211,42.189998626708984,85.22000122070312,,131.80809020996094,17.54599952697754
2013-04-26,2.640000104904175,30.792856216430664,120.04000091552734,17.8799991607666,98.97000122070312,28.54838752746582,38.25,36.630001068115234,79.04000091552734,30.94499969482422,41.807498931884766,85.12000274658203,,133.36936950683594,17.579999923706055
2013-04-29,2.680000066757202,30.715713500976562,121.31999969482422,17.770000457763672,99.05999755859375,28.870967864990234,40.369998931884766,37.40999984741211,78.38999938964844,31.315000534057617,41.974998474121094,85.58000183105469,,133.7296600341797,17.56999969482422
2013-04-30,2.819999933242798,30.867143630981445,122.01000213623047,17.610000610351562,99.08999633789062,27.580644607543945,39.88999938964844,37.470001220703125,77.72000122070312,31.799999237060547,42.1150016784668,85.2300033569336,,133.84976196289062,17.559999465942383
2013-05-01,3.2200000286102295,30.415714263916016,120.2699966430664,17.299999237060547,99.3499984741211,27.419355392456055,39.4900016784668,36.869998931884766,78.05999755859375,31.68000030517578,41.505001068115234,84.2300033569336,,133.00906372070312,17.606000900268555
2013-05-02,3.4100000858306885,30.641429901123047,122.04000091552734,17.540000915527344,100.66999816894531,27.770397186279297,40.470001220703125,37.04999923706055,78.45999908447266,31.65999984741211,43.849998474121094,85.16000366210938,,134.0299072265625,17.527999877929688
2013-05-03,3.5999999046325684,30.492856979370117,123.48999786376953,17.959999084472656,102.01000213623047,27.476280212402344,41.0,38.0099983215332,79.25,32.275001525878906,44.8849983215332,85.75,,135.53114318847656,17.75
2013-05-06,3.609999895095825,30.09857177734375,123.25,18.290000915527344,102.19000244140625,27.248577117919922,41.400001525878906,38.369998931884766,78.83000183105469,31.979999542236328,44.72249984741211,84.68000030517578,,135.5911865234375,17.756000518798828
2013-05-07,3.5399999618530273,29.46428680419922,123.04000091552734,18.40999984741211,102.87999725341797,27.542694091796875,41.18000030517578,38.43000030517578,78.83000183105469,31.954999923706055,44.9474983215332,85.52999877929688,,136.19168090820312,17.68600082397461
2013-05-08,3.8299999237060547,29.801429748535156,123.36000061035156,21.559999465942383,101.80000305175781,27.25806427001953,40.439998626708984,38.25,78.25,31.950000762939453,44.814998626708984,85.45999908447266,,138.17330932617188,18.0939998626709
2013-05-09,3.859999895095825,30.915714263916016,123.63999938964844,21.639999389648438,101.3499984741211,27.13472557067871,40.34000015258789,38.279998779296875,78.4000015258789,31.8700008392334,44.64500045776367,85.1500015258789,,136.79217529296875,18.25200080871582
2013-05-10,3.950000047683716,31.09857177734375,123.2300033569336,22.479999542236328,101.94000244140625,27.248577117919922,40.72999954223633,39.38999938964844,78.88999938964844,32.380001068115234,44.6875,85.76000213623047,,137.51275634765625,18.0939998626709
2013-05-13,4.170000076293945,32.76856994628906,122.8499984741211,21.739999771118164,101.88999938964844,27.86527442932129,40.689998626708984,38.72999954223633,78.5,32.32500076293945,44.73249816894531,85.8499984741211,,137.21250915527344,18.238000869750977
2013-05-14,4.260000228881836,33.424285888671875,125.0,22.40999984741211,102.87000274658203,27.89373779296875,40.810001373291016,38.25,78.77999877929688,32.95500183105469,45.08000183105469,86.97000122070312,,138.17330932617188,18.600000381469727
2013-05-15,4.380000114440918,34.771427154541016,123.01000213623047,22.639999389648438,104.05000305175781,28.045541763305664,40.20000076293945,37.83000183105469,79.86000061035156,32.915000915527344,45.439998626708984,87.63999938964844,,139.55442810058594,18.700000762939453
2013-05-16,3.8299999237060547,33.861427307128906,122.76000213623047,22.020000457763672,104.0,27.751422882080078,39.4900016784668,37.40999984741211,78.5,32.220001220703125,44.95000076293945,87.44999694824219,,139.73458862304688,18.47800064086914
2013-05-17,4.070000171661377,34.14285659790039,123.41999816894531,22.209999084472656,106.41000366210938,27.476280212402344,39.09000015258789,38.70000076293945,77.87000274658203,32.65999984741211,46.14250183105469,88.08999633789062,,140.87551879882812,18.0939998626709
2013-05-20,4.099999904632568,34.22142791748047,124.77999877929688,21.790000915527344,106.55999755859375,27.229602813720703,38.20000076293945,39.41999816894531,77.4000015258789,32.665000915527344,45.40250015258789,88.01000213623047,,141.5360565185547,18.38800048828125
2013-05-21,4.019999980926514,33.869998931884766,125.94000244140625,21.969999313354492,106.98999786376953,27.305503845214844,37.65999984741211,39.65999984741211,77.38999938964844,32.6150016784668,45.38750076293945,88.58999633789062,,142.07650756835938,18.304000854492188
2013-05-22,3.9600000381469727,32.65142822265625,124.93000030517578,21.75,106.48999786376953,27.798860549926758,37.290000915527344,39.209999084472656,77.02999877929688,32.224998474121094,45.03499984741211,88.45999908447266,,143.27748107910156,18.34000015258789
2013-05-23,4.010000228881836,32.31142807006836,125.4000015258789,22.649999618530273,106.30000305175781,27.618595123291016,37.900001525878906,38.7599983215332,76.33000183105469,31.665000915527344,44.525001525878906,87.20999908447266,,142.07650756835938,18.02400016784668
2013-05-24,4.050000190734863,32.67714309692383,125.44999694824219,22.770000457763672,107.05999755859375,27.552181243896484,37.529998779296875,38.4900016784668,77.30999755859375,31.395000457763672,45.11249923706055,86.81999969482422,,141.29586791992188,18.167999267578125
2013-05-28,4.050000190734863,30.59857177734375,126.43000030517578,23.260000228881836,107.75,27.523719787597656,38.310001373291016,38.66999816894531,77.31999969482422,31.639999389648438,45.00749969482422,87.61000061035156,,141.71620178222656,18.450000762939453
2013-05-29,3.9800000190734863,30.76285743713379,125.48999786376953,23.15999984741211,107.30999755859375,26.831119537353516,38.029998779296875,38.7599983215332,76.2300033569336,31.46500015258789,44.53499984741211,85.6500015258789,,141.95640563964844,18.16200065612793
2013-05-30,4.039999961853027,31.808570861816406,125.11000061035156,23.350000381469727,107.02999877929688,26.802656173706055,38.81999969482422,39.18000030517578,75.62999725341797,31.204999923706055,45.25749969482422,85.98999786376953,,141.71620178222656,18.639999389648438
2013-05-31,4.0,32.32143020629883,122.75,22.989999771118164,105.83000183105469,25.834915161132812,39.060001373291016,37.97999954223633,74.83999633789062,30.829999923706055,44.53499984741211,84.18000030517578,,140.0348358154297,18.510000228881836
2013-06-03,3.9600000381469727,31.709999084472656,124.08999633789062,22.989999771118164,105.44000244140625,26.32827377319336,39.279998779296875,38.849998474121094,75.69000244140625,31.514999389648438,45.04750061035156,84.70999908447266,,141.95640563964844,18.170000076293945
2013-06-04,4.010000228881836,32.18714141845703,122.95999908447266,22.719999313354492,105.06999969482422,26.242883682250977,39.02000045776367,38.43000030517578,75.94000244140625,31.389999389648438,45.04999923706055,84.0999984741211,,142.07650756835938,18.104000091552734
2013-06-05,3.9100000858306885,31.9228572845459,121.56999969482422,22.8799991607666,103.58999633789062,26.072105407714844,38.11000061035156,37.470001220703125,75.25,30.875,44.30500030517578,83.68000030517578,,140.0348358154297,18.34000015258789
2013-06-06,3.940000057220459,31.105714797973633,120.58999633789062,23.280000686645508,104.37000274658203,26.669828414916992,38.400001525878906,37.529998779296875,75.62999725341797,31.079999923706055,44.837501525878906,84.45999908447266,,140.39512634277344,18.263999938964844
2013-06-07,3.9100000858306885,31.459999084472656,121.69999694824219,23.610000610351562,107.36000061035156,26.812143325805664,39.599998474121094,37.68000030517578,76.33000183105469,31.375,44.98500061035156,84.91000366210938,,143.27748107910156,18.356000900268555
2013-06-10,4.059999942779541,31.56142807006836,122.69000244140625,22.8700008392334,106.66999816894531,26.9165096282959,40.2400016784668,37.349998474121094,75.75,31.520000457763672,45.58250045776367,85.13999938964844,,142.79708862304688,18.510000228881836
2013-06-11,3.9600000381469727,30.637142181396484,121.44999694824219,22.600000381469727,105.95999908447266,26.963947296142578,39.72999954223633,36.27000045776367,75.25,31.075000762939453,44.915000915527344,84.69000244140625,,141.5961151123047,18.6200008392334
2013-06-12,3.9000000953674316,29.662857055664062,119.97000122070312,21.540000915527344,107.05000305175781,26.973434448242188,39.529998779296875,35.61000061035156,74.83999633789062,30.704999923706055,44.787498474121094,83.73999786376953,,141.11570739746094,18.70199966430664
2013-06-13,3.950000047683716,30.770000457763672,121.66000366210938,21.489999771118164,107.97000122070312,27.590133666992188,40.290000915527344,36.84000015258789,75.0,30.8799991607666,45.5625,84.91000366210938,,142.19659423828125,18.420000076293945
2013-06-14,3.940000057220459,30.56999969482422,120.27999877929688,21.809999465942383,107.69999694824219,27.599620819091797,39.900001525878906,36.56999969482422,74.87000274658203,30.94499969482422,45.23249816894531,84.91000366210938,,141.23580932617188,18.422000885009766
2013-06-17,4.050000190734863,32.74714279174805,121.22000122070312,22.43000030517578,108.2699966430664,27.666034698486328,39.2599983215332,36.38999938964844,74.94999694824219,30.969999313354492,45.587501525878906,85.62999725341797,,142.73704528808594,18.413999557495117
2013-06-18,4.090000152587891,32.689998626708984,121.5199966430664,23.030000686645508,108.8499984741211,27.89373779296875,38.83000183105469,36.689998626708984,75.7300033569336,31.075000762939453,46.002498626708984,86.36000061035156,,146.0998077392578,18.667999267578125
2013-06-19,4.070000171661377,33.18714141845703,120.5,22.84000015258789,106.93000030517578,27.609107971191406,38.75,35.7599983215332,74.45999908447266,30.875,45.657501220703125,84.86000061035156,,143.99807739257812,18.399999618530273
